,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2009/05/14,11,279.86,100.01,793.5,281.0,N,0.0,90.0,290.02,40.46354838709677,38.0516129032258,32.46967741935484,17.68806451612903,22.05838709677419,96.13838709677418,126.49387096774194,223.23483870967743,267.91677419354835,275.4874193548387,276.2293548387097,276.75935483870967
2009/05/15,11,281.51,91.98,793.5,276.6,N,0.0,90.0,291.09,23.83838709677419,22.231612903225805,18.682580645161288,4.8829032258064515,8.255806451612903,73.59709677419355,107.02903225806452,217.06064516129032,268.6729032258064,278.1645161290323,278.79548387096776,279.3674193548387
2009/05/16,11,283.68,69.82,793.4,272.5,N,0.0,90.0,292.02,16.71,16.46677419354839,14.906451612903226,3.1258064516129034,6.900322580645161,72.23258064516129,105.83612903225807,215.9158064516129,268.50290322580645,278.4670967741936,279.2874193548387,279.8690322580645
2009/05/17,11,282.65,71.97,794.2,280.8,N,0.0,90.0,291.44,24.91193548387097,22.941612903225806,19.114193548387096,5.244516129032258,8.289354838709677,74.10709677419354,107.96870967741935,216.72225806451613,268.4883870967742,278.42,279.2022580645161,279.9632258064516
2009/05/18,11,279.01,81.16,793.9,267.7,N,0.0,90.0,288.91,10.965483870967741,11.44483870967742,11.080322580645163,1.6180645161290323,6.227741935483872,71.41548387096773,105.11870967741935,215.58387096774192,268.1812903225806,277.2190322580645,277.70161290322574,278.0967741935484
2009/05/19,11,283.97,71.71,793.4,280.5,N,0.0,90.0,292.16,23.273548387096774,22.497741935483866,19.227096774193548,4.475806451612904,8.384838709677418,74.29806451612903,107.34225806451613,215.70193548387095,267.94129032258064,277.9758064516129,278.671935483871,279.27258064516127
2009/05/20,11,285.69,49.65,793.3,275.1,N,0.0,90.0,293.96,8.56032258064516,9.09225806451613,8.600645161290323,-1.3674193548387095,4.498064516129032,68.32870967741935,103.42483870967742,218.70419354838708,273.68483870967736,283.2358064516129,283.84064516129035,283.9803225806451
2009/05/21,11,284.65,57.86,793.4,284.4,N,0.0,90.0,293.95,25.640967741935484,24.538387096774194,21.074516129032254,5.703225806451613,10.113548387096774,77.28032258064516,110.84161290322581,219.3058064516129,269.5167741935484,278.21225806451616,278.9932258064516,279.7161290322581
2009/05/22,11,282.37,66.02,796.9,274.4,N,0.0,90.0,292.06,12.613870967741935,13.078709677419354,12.420967741935485,0.23161290322580647,6.251612903225806,72.06935483870967,106.08032258064515,217.10516129032254,268.11290322580646,277.12032258064517,277.87709677419355,278.4622580645161
2009/05/23,11,284.69,60.23,793.4,273.4,N,0.0,90.0,290.92,8.010967741935485,8.511612903225807,8.82741935483871,-1.5351612903225806,4.644838709677419,69.63096774193548,104.95258064516128,218.92548387096775,271.44999999999993,280.11870967741936,280.4845161290323,280.8222580645161
2009/05/24,11,285.12,38.1,793.4,278.8,N,0.0,90.0,293.85,18.516451612903225,17.18064516129032,13.855161290322581,-0.012580645161290323,5.887096774193548,71.05290322580646,106.06387096774193,219.03580645161287,271.0958064516129,280.7609677419355,281.46000000000004,281.9967741935484
2009/05/25,11,286.68,34.45,793.3,279.8,N,0.0,90.0,295.35,21.130967741935486,18.942258064516125,15.590967741935483,6.880322580645162,7.752580645161291,69.37096774193549,105.00741935483872,220.11483870967743,273.74290322580646,283.6935483870967,284.52870967741933,285.02870967741933
2009/05/26,11,286.85,75.78,793.4,279.5,N,0.0,90.0,293.6,45.93354838709678,41.88096774193548,32.99354838709677,9.506451612903225,12.16322580645161,77.90838709677419,112.438064516129,223.62322580645161,274.1822580645161,281.7251612903226,282.0332258064516,282.25967741935483
2009/05/27,11,282.06,100.01,793.5,282.1,N,0.0,90.0,291.02,80.77903225806452,76.56322580645161,67.30225806451612,47.924516129032256,53.98193548387097,138.52032258064514,163.4232258064516,240.40903225806449,273.7754838709677,278.76193548387096,279.2945161290323,279.6161290322581
2009/05/28,11,282.82,59.54,798.3,280.3,N,0.0,90.0,292.1,28.11290322580645,26.990000000000002,23.030967741935484,6.131612903225806,16.12774193548387,87.55548387096773,119.61870967741936,222.8348387096774,268.953870967742,277.5870967741936,278.5290322580645,279.30387096774194
2009/05/29,11,284.33,67.52,798.2,280.6,N,0.0,90.0,294.32,17.118709677419353,17.081935483870968,14.710967741935484,-2.5032258064516126,5.7541935483870965,73.65967741935484,108.7274193548387,219.35032258064518,270.4529032258065,279.8693548387097,280.6645161290322,281.24225806451614
2009/05/30,11,284.21,72.3,795.7,278.9,N,0.0,90.0,294.69,8.584516129032258,9.283870967741937,9.056451612903226,-4.9148387096774195,4.349032258064517,71.75774193548386,105.75290322580645,218.57999999999998,270.4606451612903,279.83677419354837,280.4106451612903,280.96741935483874
2009/05/31,11,286.76,48.99,793.3,279.0,N,0.0,90.0,295.84,12.143870967741936,12.603225806451615,11.296451612903226,-4.118709677419354,4.59741935483871,70.76483870967743,105.40903225806451,218.47709677419354,272.0345161290322,282.3093548387096,283.0477419354838,283.6054838709677
2009/06/01,11,286.61,54.37,793.3,278.5,N,0.0,90.0,295.38,16.804516129032258,16.79225806451613,14.314838709677417,-2.713225806451613,5.530967741935484,71.48838709677419,105.87419354838708,218.21290322580646,272.3109677419355,282.96741935483874,283.8070967741935,284.4306451612903
2009/06/02,,,,,,,,,,,,,,,,,,,,,
2009/06/03,11,289.64,35.5,793.2,281.1,N,0.0,90.0,298.58,3.4496774193548383,5.360322580645161,6.321290322580645,-6.8032258064516125,3.453548387096774,66.9916129032258,102.77354838709678,218.64258064516127,274.221935483871,285.186129032258,285.8983870967742,286.42290322580646
2009/06/04,11,289.18,23.33,793.2,279.4,N,0.0,90.0,299.31,3.956451612903226,5.822258064516129,6.394516129032258,-6.6654838709677415,4.300967741935484,67.42516129032258,103.15129032258064,219.2306451612903,275.0174193548387,286.44354838709677,287.13709677419354,287.66999999999996
2009/06/05,11,290.86,21.51,793.2,283.8,N,0.0,90.0,299.97,7.7216129032258065,8.919032258064515,8.423870967741935,-5.671290322580645,4.764838709677419,68.15645161290323,103.59258064516129,219.7674193548387,274.8312903225806,285.92806451612904,286.5945161290323,287.29516129032254
2009/06/06,11,284.59,64.37,793.4,276.5,N,0.0,90.0,294.08,10.99516129032258,12.350000000000001,11.80322580645161,-3.373870967741935,6.107096774193548,70.61129032258063,105.2648387096774,217.83580645161288,270.76612903225805,279.73387096774195,280.4535483870968,280.7806451612903
2009/06/07,11,287.91,67.82,793.3,278.4,N,0.0,90.0,295.3,22.85838709677419,22.328387096774193,18.759354838709676,-0.8551612903225807,7.250645161290322,71.66419354838709,106.3316129032258,219.87709677419355,273.83677419354837,283.3248387096774,283.8512903225806,284.1025806451613
2009/06/08,11,287.64,57.77,793.3,277.0,N,0.0,90.0,297.0,13.263870967741934,13.331935483870968,12.05483870967742,-4.306774193548387,5.169677419354839,69.76419354838708,105.68354838709676,219.4383870967742,272.44419354838703,282.1025806451613,282.8848387096774,283.3451612903226
2009/06/09,,,,,,,,,,,,,,,,,,,,,
2009/06/10,,,,,,,,,,,,,,,,,,,,,
2009/06/11,,,,,,,,,,,,,,,,,,,,,
2009/06/12,,,,,,,,,,,,,,,,,,,,,
2009/06/13,,,,,,,,,,,,,,,,,,,,,
2009/06/14,11,290.91,52.14,793.2,281.6,N,0.0,90.0,298.92,14.504193548387098,15.292903225806452,13.831612903225807,-4.289677419354838,5.419677419354839,69.84,106.08516129032259,222.1696774193548,276.7477419354839,287.3167741935483,287.991935483871,288.3493548387097
2009/06/15,11,289.72,60.22,793.3,278.6,N,0.0,90.0,297.22,20.037741935483872,19.533870967741933,16.31225806451613,-3.2977419354838706,5.962580645161291,71.06870967741935,106.92774193548387,222.29903225806453,276.16741935483867,285.648064516129,286.06354838709683,286.36225806451614
2009/06/16,11,287.88,75.62,793.3,283.6,N,0.0,90.0,296.72,31.98096774193548,30.510967741935485,24.534516129032255,0.9138709677419354,8.71516129032258,75.3174193548387,109.84903225806451,222.97129032258061,274.6364516129032,283.8748387096774,284.4190322580645,284.9683870967742
2009/06/17,,,,,,,,,,,,,,,,,,,,,
2009/06/18,11,290.7,87.94,793.2,283.7,N,0.0,90.0,298.63,55.57064516129032,51.912903225806446,41.20903225806451,9.929677419354839,14.436129032258066,82.61483870967741,116.89935483870967,226.9916129032258,276.9941935483871,285.6277419354838,286.09548387096777,286.52677419354836
2009/06/19,11,285.35,89.55,793.3,287.2,N,0.0,90.0,294.33,48.155806451612904,46.909354838709675,41.578709677419354,19.77225806451613,30.5958064516129,113.76774193548387,142.80096774193547,233.47709677419354,273.33483870967746,280.0648387096774,280.77193548387095,281.3432258064516
2009/06/20,11,285.81,85.93,793.3,284.1,N,0.0,90.0,295.09,36.987096774193546,34.405806451612904,27.758709677419354,3.1829032258064514,10.508709677419356,78.1074193548387,113.26064516129034,224.75548387096774,275.02290322580643,283.2632258064516,283.8370967741935,284.1338709677419
2009/06/21,11,289.88,73.98,793.2,288.4,N,0.0,90.0,299.48,46.748387096774195,45.4474193548387,39.23870967741935,16.164516129032258,26.31064516129032,105.00645161290322,136.10580645161292,232.91967741935483,277.1293548387097,285.9990322580645,286.7429032258064,287.28516129032255
2009/06/22,11,287.14,64.0,793.3,278.1,N,0.0,90.0,295.36,22.58806451612903,21.316774193548387,17.097741935483874,-3.0861290322580643,6.136451612903225,72.58225806451614,107.80935483870968,223.31677419354838,275.4793548387097,284.5925806451613,285.1816129032258,285.5258064516129
2009/06/23,11,291.09,47.06,793.2,285.4,N,0.0,90.0,301.68,27.137419354838705,26.653870967741938,21.720967741935485,-0.8616129032258064,7.702580645161291,73.41612903225806,109.18064516129033,223.79677419354837,276.60064516129034,286.9132258064516,287.6274193548387,288.42129032258066
2009/06/24,,,,,,,,,,,,,,,,,,,,,
2009/06/25,11,292.81,69.69,793.1,287.8,N,0.0,90.0,300.51,43.36096774193548,41.07258064516128,33.05193548387097,4.933225806451613,11.046129032258063,77.8216129032258,113.0674193548387,226.66193548387096,278.97806451612905,288.651935483871,289.20870967741934,289.64
2009/06/26,11,293.26,64.38,793.1,284.8,N,0.0,90.0,302.64,40.01096774193549,38.099999999999994,30.514193548387098,3.427741935483871,10.022580645161291,76.59225806451613,112.6174193548387,226.59483870967745,279.3616129032258,289.2632258064516,289.81612903225806,290.318064516129
2009/06/27,11,291.82,53.67,793.2,286.0,N,0.0,90.0,300.08,45.58903225806452,42.271612903225815,33.19967741935484,5.602258064516129,12.17258064516129,79.78935483870967,114.25354838709677,225.41903225806453,275.9441935483871,285.4396774193548,286.1848387096775,287.0058064516129
2009/06/28,11,287.36,91.22,793.3,277.4,N,0.0,90.0,296.25,37.501935483870966,35.303870967741936,28.59193548387097,3.3019354838709676,9.93032258064516,77.11516129032259,111.90483870967742,223.66774193548383,273.84387096774196,282.0770967741935,282.6896774193549,283.21451612903223
2009/06/29,11,291.72,44.75,793.2,286.0,N,0.0,90.0,299.81,31.95967741935484,29.418709677419354,23.272903225806452,0.0867741935483871,7.655806451612904,73.53903225806451,109.07225806451612,223.35548387096776,275.83,286.03419354838707,286.82096774193553,287.4758064516129
2009/06/30,11,289.19,56.44,793.2,278.4,N,0.0,90.0,298.49,20.287741935483872,20.517096774193547,17.653225806451612,-1.8258064516129031,6.885161290322581,72.04419354838709,108.33258064516129,223.15838709677416,275.7664516129032,285.5703225806451,286.45000000000005,286.96806451612906
2009/07/01,11,292.02,39.01,793.2,281.2,N,0.0,90.0,298.25,15.259677419354837,13.999032258064517,11.381290322580643,-5.477096774193548,4.107741935483871,68.51354838709678,105.57774193548387,223.79806451612902,277.61064516129034,287.4187096774193,288.09000000000003,288.5496774193548
2009/07/02,11,290.49,50.48,793.2,278.7,N,0.0,90.0,296.83,29.72451612903226,27.692258064516125,22.160967741935483,0.6629032258064516,7.463548387096774,72.44774193548386,108.35451612903225,223.25774193548386,275.03903225806454,283.7716129032258,284.3503225806452,284.8922580645161
2009/07/03,11,289.36,48.63,793.3,278.4,N,0.0,90.0,296.19,39.1858064516129,35.60225806451613,28.16516129032258,3.774193548387097,9.409032258064517,74.39774193548388,109.94677419354838,223.88645161290322,274.8964516129032,283.13354838709677,283.5993548387097,284.1548387096774
2009/07/04,11,289.74,55.83,793.2,280.7,N,0.0,90.0,297.62,48.40322580645161,44.21967741935484,34.55677419354839,7.1974193548387095,11.783548387096776,77.34516129032258,112.63354838709677,225.0809677419355,275.6338709677419,284.0232258064516,284.6332258064516,284.9170967741935
2009/07/05,11,289.99,65.68,793.2,280.7,N,0.0,90.0,297.48,47.075806451612905,43.192903225806454,34.01806451612903,7.405483870967742,11.611612903225804,77.59096774193549,112.91032258064516,225.86129032258066,276.6151612903226,284.8435483870968,285.348064516129,285.6893548387096
2009/07/06,11,292.13,76.1,793.1,291.7,N,0.0,90.0,300.16,55.04774193548387,51.041612903225804,40.8158064516129,11.43548387096774,14.228064516129031,81.5583870967742,116.68032258064515,227.63870967741934,277.60774193548383,286.4070967741935,287.0790322580645,287.6316129032258
2009/07/07,11,291.88,80.61,793.2,281.5,N,0.0,90.0,298.33,61.42193548387097,56.07516129032257,43.649032258064516,13.121612903225806,14.380967741935482,81.4416129032258,116.26419354838708,227.69967741935483,277.42290322580646,285.7416129032258,286.3296774193548,286.8183870967742
2009/07/08,11,288.1,88.92,793.2,290.1,N,0.0,90.0,297.7,69.01903225806453,63.478064516129024,51.83322580645161,24.230645161290322,27.991612903225807,104.80741935483871,136.0967741935484,233.39193548387098,276.42225806451614,283.44032258064516,284.09000000000003,284.4545161290323
2009/07/09,11,287.57,82.72,793.3,280.0,N,0.0,90.0,295.69,43.31645161290322,38.85193548387097,30.76483870967742,10.811935483870968,12.016129032258064,76.14354838709676,111.84677419354838,225.56709677419354,276.0512903225806,284.44290322580645,285.0606451612903,285.5874193548387
2009/07/10,11,291.75,52.09,793.1,290.2,N,0.0,90.0,299.67,53.81516129032258,48.714193548387094,37.3958064516129,17.529677419354837,18.096451612903227,87.98064516129031,121.22387096774193,229.12354838709678,277.75387096774193,287.06354838709683,287.98548387096776,288.48387096774195
2009/07/11,11,290.8,61.88,793.1,282.1,N,0.0,90.0,300.31,43.692580645161286,40.28225806451613,31.50774193548387,13.857096774193547,14.03741935483871,80.96354838709678,115.39129032258063,226.3658064516129,276.12129032258065,285.42580645161286,286.0196774193548,286.51129032258063
2009/07/12,11,291.74,59.19,793.2,287.9,N,0.0,90.0,299.36,46.54483870967742,41.932903225806456,32.09322580645161,14.542903225806452,14.458709677419357,81.31290322580645,115.8458064516129,227.5174193548387,278.6432258064516,288.68387096774194,289.2958064516129,289.70709677419353
2009/07/13,11,288.73,80.28,793.2,289.3,N,0.0,90.0,297.89,51.85612903225807,48.946774193548386,40.153225806451616,21.941935483870967,22.098064516129035,94.0,126.21741935483871,229.38290322580644,275.53516129032255,284.34483870967745,284.8251612903225,285.4412903225807
2009/07/14,11,290.98,69.01,793.2,292.2,N,0.0,90.0,298.44,70.25354838709677,63.99645161290323,51.17193548387097,30.04806451612903,30.044193548387096,104.16645161290322,135.23806451612904,233.98612903225808,278.3990322580645,286.55096774193544,287.0290322580645,287.51935483870966
2009/07/15,11,292.05,87.24,793.1,289.1,N,0.0,90.0,300.49,72.62677419354839,66.36516129032258,51.80064516129032,25.493548387096773,21.904193548387095,91.78838709677419,124.9341935483871,231.82096774193548,279.22806451612905,287.50387096774193,287.7938709677419,288.3074193548387
2009/07/16,11,293.56,84.99,793.1,287.5,N,0.0,90.0,300.55,73.85516129032257,66.66064516129032,51.160645161290326,23.798387096774192,19.689999999999998,88.32354838709679,122.07193548387096,231.31935483870967,280.10096774193545,288.4070967741936,288.83516129032256,289.3287096774194
2009/07/17,11,289.06,93.64,793.2,279.6,N,0.0,90.0,298.54,52.36032258064516,47.10290322580645,35.934516129032254,15.998387096774191,14.70032258064516,82.02225806451614,117.02806451612902,228.88354838709677,278.20677419354837,286.06870967741935,286.51870967741934,286.70000000000005
2009/07/18,11,292.18,61.04,793.1,279.0,N,0.0,90.0,300.45,27.631935483870965,24.829677419354837,18.656774193548387,7.5287096774193545,9.213225806451613,75.08806451612904,111.58645161290323,229.06032258064516,281.35548387096776,290.70580645161294,291.18258064516124,291.54419354838706
2009/07/19,11,293.55,69.7,793.1,292.9,N,0.0,90.0,302.04,72.62354838709678,65.1983870967742,50.39935483870968,27.06935483870968,25.71,99.03967741935485,131.33741935483872,234.20451612903224,279.8816129032258,288.5454838709677,289.09483870967745,289.9503225806452
2009/07/20,11,289.24,88.23,793.2,289.0,N,0.0,90.0,298.18,70.93838709677419,63.82935483870967,49.67870967741935,26.745483870967742,25.644193548387097,99.44,131.8725806451613,233.70935483870966,278.5606451612903,286.4661290322581,286.9764516129032,287.77258064516127
2009/07/21,11,291.71,85.3,793.1,292.7,N,0.0,90.0,301.13,79.36064516129032,71.63838709677418,55.567741935483866,28.575806451612905,25.266774193548386,96.95096774193547,129.6074193548387,233.4516129032258,279.6158064516129,288.0216129032258,288.528064516129,289.14032258064515
2009/07/22,11,290.72,88.84,793.2,279.9,N,0.0,90.0,299.22,49.00419354838709,43.520322580645164,32.83032258064516,14.714193548387096,13.775806451612905,80.48903225806451,115.79387096774192,228.9148387096774,279.2638709677419,287.99612903225807,288.4064516129032,288.6158064516129
2009/07/23,11,289.91,72.99,793.2,278.5,N,0.0,90.0,300.12,40.49612903225807,36.41,27.83967741935484,12.890322580645162,12.853225806451611,79.03645161290322,114.33096774193548,227.60645161290324,278.3838709677419,287.82483870967746,288.5764516129032,289.176129032258
2009/07/24,11,293.73,54.57,793.1,282.9,N,0.0,90.0,302.69,41.70064516129032,37.284838709677416,27.991290322580646,12.556774193548385,12.523548387096774,78.0674193548387,113.41580645161291,227.83838709677417,279.6996774193549,289.83354838709676,290.4161290322581,291.06838709677425
2009/07/25,11,292.9,42.89,793.1,280.5,N,0.0,90.0,301.96,48.471612903225804,43.38322580645161,32.64322580645161,15.133225806451613,14.167419354838708,79.58096774193548,114.45129032258063,227.7722580645161,279.60129032258067,289.89516129032256,290.29935483870963,290.93096774193555
2009/07/26,11,285.96,99.96,793.3,288.2,Y,0.0,90.0,295.28,72.82870967741934,67.93935483870968,57.24967741935484,40.1341935483871,43.08548387096774,131.89612903225805,158.30612903225807,239.68483870967742,275.4525806451613,281.97483870967744,282.47709677419357,283.32516129032257
2009/07/27,11,286.8,89.15,793.3,281.6,N,0.0,90.0,296.76,39.69064516129032,36.49967741935484,28.778387096774193,13.771612903225806,13.520967741935483,79.61903225806451,113.7032258064516,223.58193548387095,274.24806451612903,283.5148387096774,284.1103225806451,284.61806451612904
2009/07/28,11,288.57,75.95,793.2,278.4,N,0.0,90.0,297.27,31.32774193548387,29.175161290322578,23.206774193548387,11.06774193548387,11.54225806451613,76.31483870967742,111.24354838709678,224.62193548387097,277.3341935483871,286.9261290322581,287.42290322580646,287.96451612903223
2009/07/29,11,288.63,79.67,793.3,275.9,N,0.0,90.0,295.43,39.6241935483871,36.44322580645161,28.412903225806453,13.690967741935484,12.746451612903225,78.05032258064516,112.65741935483871,225.54967741935482,277.55870967741936,286.86064516129034,287.3545161290323,287.5396774193548
2009/07/30,11,290.1,90.6,793.2,290.5,N,0.0,90.0,297.39,56.36258064516129,49.80516129032258,38.07806451612903,20.01258064516129,17.696774193548386,86.45387096774192,120.3225806451613,229.10967741935482,277.82709677419354,285.81935483870967,286.178064516129,286.5625806451613
2009/07/31,11,288.09,99.98,793.2,277.8,N,0.0,90.0,297.74,54.26032258064516,48.82354838709677,37.906451612903226,19.519677419354835,16.30032258064516,82.52677419354839,117.08838709677418,227.998064516129,277.40838709677416,286.2458064516129,286.61451612903227,287.2135483870968
2009/08/01,11,291.15,60.73,793.2,289.9,N,0.0,90.0,300.09,68.51709677419355,62.95451612903225,50.5732258064516,31.072258064516127,28.696774193548386,102.69225806451612,134.18548387096774,233.23709677419353,277.5632258064516,285.88548387096773,286.82354838709676,287.6719354838709
2009/08/02,11,291.38,86.74,793.2,284.5,N,0.0,90.0,298.94,64.67483870967742,58.48838709677419,45.36096774193548,23.74258064516129,18.85774193548387,85.87806451612903,119.92967741935485,228.67935483870968,277.26774193548385,286.04354838709673,286.6074193548387,287.2458064516129
2009/08/03,11,286.77,100.06,793.4,290.3,Y,0.0,90.0,295.04,131.7158064516129,131.64,127.80225806451612,127.23903225806453,147.8932258064516,256.3925806451613,262.7790322580645,277.2667741935484,282.9087096774193,284.15741935483874,284.57322580645166,284.86064516129034
2009/08/04,11,286.55,100.03,793.3,290.2,N,0.0,90.0,296.92,43.133870967741935,40.08225806451613,32.409677419354836,17.703548387096774,16.820645161290322,85.93193548387097,119.58709677419355,227.4425806451613,275.9212903225806,283.7341935483871,284.02677419354836,284.4674193548387
2009/08/05,11,288.68,81.17,793.3,276.4,N,0.0,90.0,297.83,35.59,33.03258064516129,26.25774193548387,12.91548387096774,12.431935483870966,78.47,113.29516129032257,225.16548387096776,276.3983870967742,285.7441935483871,286.35129032258067,286.69387096774193
2009/08/06,11,289.24,83.15,793.2,279.5,N,0.0,90.0,299.1,39.35322580645161,36.549354838709675,28.99258064516129,14.263225806451612,13.575483870967743,79.08096774193548,114.12290322580645,226.6154838709677,277.58322580645165,286.75032258064516,287.53258064516126,287.8938709677419
2009/08/07,11,290.37,100.03,793.2,286.3,N,0.0,90.0,297.65,55.343548387096774,49.3741935483871,37.82258064516129,18.676774193548386,16.122580645161293,82.6416129032258,117.13709677419354,228.3158064516129,278.11387096774195,286.7125806451613,287.1506451612903,287.57870967741934
2009/08/08,11,287.26,99.98,793.3,289.1,Y,0.0,90.0,296.05,129.3525806451613,128.60096774193548,123.51354838709678,120.46290322580646,136.45806451612904,238.82967741935482,248.48451612903227,273.1,283.0445161290322,285.0387096774193,285.3996774193548,285.72225806451615
2009/08/09,11,285.99,100.1,793.6,287.2,N,0.0,90.0,295.18,69.7158064516129,62.78,50.57419354838709,33.65,30.739032258064515,107.14709677419356,137.49935483870968,232.43709677419355,274.40774193548384,281.84000000000003,282.62774193548387,283.04161290322577
2009/08/10,11,284.08,100.04,793.4,273.6,N,0.0,90.0,294.2,37.87935483870967,33.18064516129032,25.96,17.73967741935484,13.287741935483872,77.20741935483872,112.33354838709678,224.5948387096774,274.288064516129,282.14290322580644,282.703870967742,283.00193548387097
2009/08/11,11,287.34,78.17,793.3,275.7,N,0.0,90.0,296.64,39.58870967741936,34.83354838709677,28.09516129032258,24.841290322580644,15.680967741935483,76.85516129032258,112.24612903225805,225.28612903225806,276.0241935483871,284.36967741935484,284.84516129032255,285.2906451612903
2009/08/12,11,289.05,85.4,793.3,278.8,N,0.0,90.0,296.97,42.790967741935475,38.093548387096774,30.64774193548387,25.335483870967742,16.00741935483871,77.56322580645161,112.95032258064515,226.21225806451613,277.34322580645164,286.47903225806454,287.1251612903226,287.4283870967742
2009/08/13,11,290.24,68.94,793.3,279.7,N,0.0,90.0,297.21,43.06806451612903,38.54516129032258,29.87774193548387,17.482258064516127,13.892258064516128,78.07677419354837,113.29548387096773,226.80774193548388,278.85483870967744,288.6596774193548,289.3525806451613,289.60967741935485
2009/08/14,11,289.31,63.75,793.2,279.2,N,0.0,90.0,298.48,41.51870967741935,37.7641935483871,29.756774193548388,18.032258064516128,14.277096774193549,78.34225806451613,113.63870967741934,225.9941935483871,277.2490322580645,286.9464516129032,287.8377419354838,288.2477419354839
2009/08/15,11,289.0,83.81,793.2,278.8,N,0.0,90.0,297.42,54.02548387096775,49.38580645161289,39.222903225806455,22.90806451612903,17.557419354838707,82.76612903225806,116.77806451612902,226.48032258064512,276.1574193548387,284.62548387096774,285.08290322580643,285.60387096774195
2009/08/16,11,287.9,90.59,793.2,281.2,N,0.0,90.0,297.74,59.887096774193544,54.016129032258064,42.148064516129025,24.541935483870965,18.591935483870966,84.24000000000001,118.1058064516129,226.97,276.1667741935484,284.4825806451613,285.1241935483871,285.6922580645162
2009/08/17,11,288.08,95.89,793.3,277.6,N,0.0,90.0,297.35,41.65548387096774,38.605161290322584,31.46322580645161,19.873225806451615,15.44516129032258,80.1358064516129,115.19612903225806,227.4625806451613,277.8529032258065,285.7967741935484,286.26774193548385,286.53193548387094
2009/08/18,11,289.3,100.04,793.2,290.8,N,0.0,90.0,299.79,137.2951612903226,133.74870967741936,125.36258064516129,118.47612903225806,128.10612903225808,218.04870967741937,231.20129032258063,267.6116129032258,283.09161290322584,287.2706451612903,287.6132258064516,288.14354838709676
2009/08/19,,,,,,,,,,,,,,,,,,,,,
2009/08/20,11,285.26,78.56,793.4,284.9,N,0.0,90.0,293.31,65.90387096774194,57.79,43.71096774193548,25.566451612903226,19.483870967741936,85.01225806451615,119.0283870967742,227.80322580645162,275.5906451612903,282.04999999999995,282.5570967741935,282.71258064516127
2009/08/21,11,284.99,100.07,793.4,285.5,N,0.0,90.0,294.52,73.07774193548386,65.11709677419356,51.26387096774193,34.028064516129035,29.838709677419356,103.66129032258064,134.90741935483868,232.54000000000002,275.3916129032258,281.99032258064517,282.26612903225805,282.49064516129033
2009/08/22,11,286.68,100.04,793.3,283.8,N,0.0,90.0,296.21,66.68903225806451,58.94129032258064,45.96064516129032,28.58451612903226,22.618387096774192,90.18193548387096,123.60677419354838,229.6409677419355,276.551935483871,284.36387096774195,284.91580645161287,285.4164516129032
2009/08/23,11,288.05,98.58,793.3,287.1,N,0.0,90.0,296.64,67.74935483870968,60.66193548387096,47.0216129032258,28.024516129032257,21.124193548387098,87.46870967741935,121.58903225806452,229.6341935483871,277.16838709677415,284.78612903225803,285.31387096774193,285.66419354838706
2009/08/24,11,290.19,100.07,793.2,289.4,N,0.0,90.0,298.99,67.6358064516129,61.938709677419354,49.46516129032258,31.05870967741935,24.292903225806448,93.40580645161289,126.69064516129032,231.62870967741935,278.138064516129,286.42225806451614,287.0158064516129,287.39935483870966
2009/08/25,11,285.08,100.04,793.4,287.2,Y,0.0,90.0,293.11,98.53612903225806,94.69677419354838,85.47870967741936,75.1074193548387,80.36774193548388,185.43193548387097,204.12516129032258,256.9616129032258,279.2193548387097,282.7067741935483,282.9351612903226,283.0345161290323
2009/08/26,11,286.61,92.75,794.4,276.3,N,0.0,90.0,295.06,49.949354838709674,44.402903225806455,34.541612903225804,21.497741935483873,16.1758064516129,80.67032258064516,115.07709677419354,225.48193548387096,274.63709677419354,283.0629032258064,283.6003225806452,283.92225806451614
2009/08/27,11,286.29,85.76,793.3,275.9,N,0.0,90.0,296.18,33.086129032258064,30.12451612903226,24.520967741935483,17.365161290322582,13.424193548387096,76.73935483870967,112.18709677419353,225.3974193548387,276.40580645161293,285.14870967741933,285.80516129032253,286.1358064516129
2009/08/28,11,288.2,81.59,793.3,287.6,N,0.0,90.0,296.83,68.23258064516129,61.501935483870966,49.32354838709677,35.082580645161286,31.149354838709677,107.46129032258064,138.15129032258062,233.49032258064514,276.21516129032256,284.32709677419354,285.20096774193553,285.88032258064516
2009/08/29,11,281.73,100.02,797.0,273.4,N,0.0,90.0,291.37,35.87322580645161,32.645806451612906,26.747096774193547,18.435806451612905,14.09,78.51193548387096,112.66999999999999,223.2606451612903,272.81645161290317,280.85225806451615,281.30967741935484,281.74290322580646
2009/08/30,11,286.24,73.86,794.2,275.1,N,0.0,90.0,295.95,31.439677419354837,28.513225806451615,22.9741935483871,16.82290322580645,13.062903225806451,75.83580645161291,111.12451612903224,224.5583870967742,275.971935483871,285.0270967741935,285.6664516129032,285.8461290322581
2009/08/31,11,286.18,93.35,793.4,274.5,N,0.0,90.0,293.53,40.207096774193545,36.02709677419355,28.42516129032258,19.01774193548387,14.146451612903224,77.40838709677419,112.57580645161289,226.01806451612902,277.2790322580645,285.2622580645161,285.4735483870968,285.4016129032258
