2009/08/08,86.5084,86.78934,87.07085,87.35294,87.63557,87.91877,88.20254,88.48685,88.77177,89.05723,88.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/09,85.6336,86.00059,86.36835,86.73685,87.10609,87.47607,87.84684,88.21833,88.59056,88.9636,87.43964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/15,,,,,,,84.70229,85.68684,86.67341,87.66198,88.35288,85.83069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/18,,,,,84.08504,84.70503,85.32626,85.94876,86.57249,87.19746,87.15524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/19,,,,,,84.26244,85.31895,86.37757,87.43835,88.50129,88.9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/20,84.1011,84.60049,85.10088,85.60221,86.10457,86.60792,87.11224,87.61759,88.12395,88.63135,88.44628,86.5601,84.66423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/23,,,,,,,84.00236,84.19634,84.39067,84.58542,84.78054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/25,86.7616,86.94788,87.13446,87.32143,87.50878,87.69646,87.88457,88.07306,88.26191,88.45113,88.56297,87.73907,86.9109,86.07844,85.24162,84.40037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/27,,,,,,,,,,,84.04155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/01,,,,,,,,84.7339,86.12868,87.52625,88.53276,88.09595,87.65688,87.21552,86.77184,86.32582,85.87737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/02,86.1375,86.53127,86.9258,87.32105,87.71712,88.11395,88.51155,88.91,89.30922,89.70926,89.92648,89.6169,89.30573,88.99294,88.67851,88.36243,88.04462,87.04196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/03,84.1692,84.11233,84.0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/10,85.3119,85.19013,85.06814,84.94589,84.82343,84.7007,84.57773,84.45454,84.33107,84.20735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/11,89.0403,89.00653,88.97274,88.93887,88.90494,88.87093,88.83687,88.80273,88.76851,88.73425,88.65617,86.3776,84.08733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/12,86.7105,86.71504,86.71961,86.72416,86.72874,86.7333,86.73792,86.74249,86.74712,86.75172,86.7342,86.37591,86.01573,85.6537,85.28979,84.92393,84.55611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/13,86.7519,86.9465,87.14148,87.33687,87.53263,87.72877,87.92535,88.1223,88.31966,88.51743,88.64342,88.41688,88.1892,87.96035,87.73026,87.49899,87.26644,86.04076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/15,,,,,,,,,,84.1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/17,88.039,88.23805,88.43752,88.63735,88.83762,89.03827,89.2393,89.44076,89.64265,89.84488,89.8089,86.32938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/19,86.8881,86.90053,86.91303,86.92554,86.93808,86.95066,86.96323,86.97584,86.98849,87.00116,86.7528,84.16694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/22,,,,,,,,,,84.1293,85.05466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/25,84.8873,85.06926,85.25156,85.43423,85.61726,85.80067,85.98447,86.1686,86.35317,86.5381,86.58675,85.68124,84.77097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/29,,,,,,,84.46054,85.46365,86.4688,87.47598,86.50222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/03,84.6175,84.64175,84.66601,84.69036,84.71472,84.73917,84.76364,84.78818,84.81277,84.8374,84.77388,84.43368,84.09166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/07,88.7784,88.85947,88.94066,89.02201,89.10355,89.18523,89.26709,89.34913,89.43131,89.51369,86.8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/08,87.9599,87.88654,87.81296,87.73924,87.66537,87.59135,87.5172,87.44286,87.36839,87.29609,87.23076,87.06676,86.90193,86.73621,86.56957,86.40208,86.23363,85.74698,85.09374,84.43684,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/09,89.7064,89.69359,89.68079,89.66795,89.65509,89.6422,89.62928,89.61636,89.6034,89.33009,88.27442,85.62568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/10,87.612,87.49413,87.37605,87.25774,87.13918,87.02037,86.90132,86.78201,86.66247,86.54292,86.42796,86.13947,85.84942,85.55785,85.26466,84.96986,84.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/11,85.5629,85.42981,85.29642,85.16272,85.02876,84.89452,84.76003,84.62523,84.49017,84.3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/12,,,,,,,,,84.1226,84.70316,84.7594,84.46136,84.16171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/13,,,,,,84.34422,84.77908,85.21486,85.65154,86.08915,86.00467,85.35567,84.70318,84.04709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/17,,,,,,,,,85.47866,85.58775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/11,84.6573,84.56305,84.46859,84.37392,84.27907,84.18401,84.08874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/15,84.0637,84.23901,84.41467,84.59071,84.76714,84.94394,85.1211,85.29865,84.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
