2009/08/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/03,90.0637,90.04707,90.03046,90.01382,89.99715,89.98042,89.96368,89.94691,89.93009,89.91325,87.30796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/08,88.5339,88.67011,88.80657,88.94332,89.08032,89.21759,89.35515,89.49297,89.63108,89.76946,88.61999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/09,87.5728,87.75115,87.92988,88.10898,88.28841,88.46823,88.64841,88.82897,89.00987,89.19118,89.17891,88.88641,88.59241,88.29686,87.99975,87.70107,87.40082,86.56678,84.48304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/13,88.282,88.28207,88.2821,88.28219,88.28223,88.28227,88.28235,88.28239,88.28246,88.28251,88.26052,87.15512,86.04392,84.92685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/15,85.1322,84.94391,84.75526,84.5662,84.37682,84.18703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/16,,,,,,,,,,,,,,,,,,85.1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/18,87.8579,87.8859,87.91399,87.94215,87.97035,87.99862,88.02694,88.05531,88.08376,88.11224,87.1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/19,89.4502,89.37046,89.29057,89.21054,89.13033,89.04996,88.96945,88.88876,88.80791,88.72689,88.64501,88.43439,88.22269,88.00992,87.796,87.58099,87.3648,86.96302,84.89468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/21,87.7625,87.73183,87.70111,87.67033,87.63948,87.60858,87.5776,87.54659,87.51548,87.48433,87.42028,87.19236,86.96322,86.73289,86.50141,86.26871,86.03472,85.69828,85.0002,84.29828,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/22,87.5368,87.72501,87.91354,88.10242,88.29169,88.48132,88.67136,88.86174,89.05254,89.24369,89.34037,88.23574,87.1254,86.00929,84.88736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/23,89.3871,89.25853,89.12971,89.00063,88.87132,88.74173,88.61189,88.48178,88.35142,88.22081,88.03413,86.77331,85.50601,84.23222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/25,88.9074,88.7473,88.58688,88.42612,88.26506,88.10368,87.942,87.77997,87.61763,87.45497,86.13347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/26,89.027,88.96449,88.90189,88.83915,88.77628,88.71328,88.65017,88.58694,88.52356,88.46005,88.29031,87.06659,85.83649,84.59991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/28,88.3934,88.43089,88.46849,88.50616,88.54389,88.58172,88.61961,88.65758,88.69562,88.73375,86.72552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/08/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/01,,,,,,,,,,,,,,,,,,84.28487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/06,87.0894,87.2032,87.31725,87.43149,87.54597,87.66067,87.77557,87.89074,88.00613,88.12173,88.11276,86.31816,84.51429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/08,85.6316,85.49639,85.36095,85.22527,85.08929,84.95307,84.81657,84.67979,84.54275,84.40543,84.26783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/10,86.9444,86.92334,86.90221,86.88108,86.85988,86.83866,86.81737,86.79605,86.7747,86.7533,86.66998,85.58282,84.49004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/11,88.8993,88.81877,88.73806,88.65722,88.57621,88.49502,88.41367,88.33215,88.2505,88.16866,88.06891,86.97279,85.87106,84.76366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/12,88.8463,88.77217,88.69788,88.62346,88.54886,88.47413,88.39927,88.32423,88.24905,88.17371,88.09535,87.85751,87.61844,87.37815,87.13659,86.89378,86.64969,86.35152,85.22359,84.08941,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/14,,,,,84.43871,85.14227,85.84724,86.55366,87.26154,87.97088,87.27651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/15,,,,,,,,,,,,,,,,,,84.90065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/16,,,,,,,,,,,,,,,,,84.7523,86.11472,85.73186,85.34685,84.95969,84.57027,84.17862,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/19,89.1096,89.04243,88.97517,88.90777,88.84023,88.77256,88.70476,88.63683,88.56876,88.50052,88.40458,87.95652,87.50612,87.05335,86.59818,86.14058,85.68048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/23,86.6246,86.64773,86.67095,86.69421,86.71749,86.74084,86.76423,86.78766,86.81116,86.83472,86.68683,85.96417,85.23773,84.50735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/25,86.8112,86.66058,86.50974,86.35855,86.20711,86.05531,85.90324,85.75085,85.59817,85.44514,85.32392,85.16908,85.01347,84.85701,84.69971,84.54157,84.38254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/09/30,89.1865,89.06245,88.9381,88.81351,88.68868,88.56358,88.43824,88.31262,88.18676,88.06063,87.01637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/06,85.911,86.22901,86.54768,86.86697,87.18691,87.5075,87.8287,88.15061,88.47314,88.79633,88.54066,86.71053,84.87074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/07,88.9977,88.90696,88.81596,88.72481,88.63344,88.54192,88.45018,88.35828,88.26617,88.17389,88.12013,88.01759,87.91454,87.81092,87.70675,87.60202,87.49671,86.44741,84.28162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/08,88.9171,88.82581,88.73438,88.64276,88.55094,88.45893,88.36674,88.27436,88.18179,88.08167,87.84161,87.23932,86.63389,86.0252,85.41326,84.79802,84.17943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/09,85.7531,85.70952,85.66582,85.62206,85.57819,85.53424,85.49021,85.44607,85.40185,85.33555,85.20311,84.87083,84.53677,84.20093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/10,84.5434,84.3132,84.08251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/11,86.2471,86.04931,85.85111,85.65253,85.45353,85.25414,85.05431,84.8541,84.65344,84.45237,84.47733,84.64007,84.80369,84.96817,85.13355,85.29987,85.46709,84.36022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/13,84.2121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/15,84.5897,84.36784,84.14559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/20,84.366,84.44974,84.53362,84.61768,84.70189,84.7863,84.87086,84.95562,85.04056,84.24642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/10/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/16,,,,,,84.03298,84.47128,84.91052,84.98405,84.60905,84.23328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/11/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009/12/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
